id;tanggal;keterangan;jumlah;bank;cabang;allocate;remark;checked_by;checked_time;checker_status;checker_remark
1462;2012-11-30;SETORAN KLIRING #WARKAT L:00 I:01 INDOMAS 04622 ;20125000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 INDOMAS 04622 ;dani;12/11/12 11:53 PM;0;
1463;2012-11-30;SETORAN KLIRING #WARKAT L:00 I:01 BIMA MAJU 04749 ;20250000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 BIMA MAJU 04749 ;dani;12/11/12 11:53 PM;0;
1464;2012-11-30;SWITCHING CR TRANSFER DR 008 HIDAYAT ACHDAR SWA TASBI ;10000000.00;BCA;998;1;SWITCHING CR TRANSFER DR 008 PL. Sinar madani 04934;dani;12/11/12 11:54 PM;0;
1465;2012-11-30;SWITCHING CR TRANSFER DR 008 HIDAYAT ACHDAR SWA TASBI ;10000000.00;BCA;998;1;SWITCHING CR TRANSFER DR 008 PL. Sinar madani 04934(kekurangannya);dani;12/11/12 11:55 PM;0;
1466;2012-11-30;TRSF E-BANKING CR 30/11 WSID:69641 YULIANTI DEWI SE ;21000000.00;BCA;0;1;TRSF E-BANKING CR 30/11 WSID:69641 PL. sinar madani 04935, 04934=500.000(kekurangannya);dani;12/11/12 11:56 PM;0;
1467;2012-11-30;SETORAN TUNAI ARSAD PL.RADJA PAS ;21125000.00;BCA;8235;1;SETORAN TUNAI ARSAD PL.RAJA PAS 04357 ;dani;12/11/12 11:56 PM;0;
1468;2012-11-30;KR OTOMATIS LLG-MESTIKA DHARMA SAUDARA JAYA/BENNY BANK BCA CAB.K.TAN JUNG ;20000000.00;BCA;965;1;KR OTOMATIS LLG-MESTIKA DHARMA SAUDARA JAYA 04689;dani;12/11/12 11:57 PM;0;
1469;2012-11-30;KR OTOMATIS LLG-MESTIKA DHARMA TJIO TJIN TJAI / C BCA MEDAN ;20000000.00;BCA;965;1;KR OTOMATIS LLG-MESTIKA DHARMA PL. Tetap jaya ksr 04876;dani;12/11/12 11:58 PM;0;
1470;2012-11-30;SETORAN TUNAI ;20000000.00;BCA;8000;1;SETORAN TUNAI PL. Bahagia jaya Bypast 04905;dani;12/11/12 11:58 PM;0;
1471;2012-11-30;SETORAN TUNAI PALA PINTO DARI PALA PINTO ;20000000.00;BCA;8200;1;SETORAN TUNAI PALA PINTO DARI PALA PINTO 04613;dani;12/11/12 11:59 PM;0;
1472;2012-11-30;KR OTOMATIS LLG-CIMB NIAGA GT. RUSMIATY ;20000000.00;BCA;965;1;KR OTOMATIS LLG-CIMB NIAGA GT. RUSMIATY  UD. US siantar 04839;dani;12/11/12 11:59 PM;0;
1473;2012-11-30;KR OTOMATIS LLG-BRI KCK SUDIRM UD LINSARUDY SIMBO PT GUNUNG PANTARA BARIS 8115054526 ;17325000.00;BCA;965;0;;;0000-00-00 00:00:00;0;
1474;2012-12-03;SETORAN KLIRING #WARKAT L:01 I:00 KLG KLUMPANG JAYA(3552) ;20250000.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:01 I:00 KLG KLUMPANG JAYA(04332) ;dani;12/12/12 12:03 AM;0;
1475;2012-12-03;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG MAJU AGUNG(4382) ;20375000.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG MAJA AGUNG(04382) ;dani;12/12/12 12:04 AM;0;
1476;2012-12-03;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG HAN JAYA(4716) ;20000000.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG HAN JAYA(04716) ;dani;12/12/12 12:04 AM;0;
1477;2012-12-03;SETORAN KLIRING #WARKAT L:00 I:01 KARUNIA JAYA 04548 ;20125000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 KARUNIA JAYA 04548 ;dani;12/12/12 12:05 AM;0;
1478;2012-12-03;SETORAN KLIRING #WARKAT L:00 I:01 SUBUR 04785 ;20000000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 SUBUR 04785 ;dani;12/12/12 12:06 AM;0;
1479;2012-12-03;SETORAN KLIRING #WARKAT L:00 I:01 MEGA MAS (04350 04444 4700) ;50000000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 NAGA MAS (04350=20.250.000, 04444=9500.000, 04700=20.250.000) ;dani;12/17/12 08:03 PM;0;
1480;2012-12-03;TRSF E-BANKING CR TANGGAL :01/12 01/12 WSID:69641 YULIANTI DEWI SE ;21000000.00;BCA;0;1;TRSF E-BANKING CR 21/11 WSID:59571 PL. Sinar Madani 04945=20.500.000, 04946=500.000;dani;12/17/12 08:05 PM;0;
1481;2012-12-03;SWITCHING CR TANGGAL :01/12 TRANSFER DR 008 HIDAYAT ACHDAR SWA TASBI ;10000000.00;BCA;998;1;SWITCHING CR TRANSFER DR 008 PL. Sinar madani 04946(kekurangannya);dani;12/17/12 08:06 PM;0;
1482;2012-12-03;SWITCHING CR TANGGAL :01/12 TRANSFER DR 008 HIDAYAT ACHDAR SWA TASBI ;10000000.00;BCA;998;1;SWITCHING CR TRANSFER DR 008 PL. Sinar madani 04946(kekurangannya);dani;12/17/12 08:06 PM;0;
1483;2012-12-03;KR OTOMATIS LLG-MESTIKA DHARMA TJIO TJIN TJAI / C BCA MEDAN ;20000000.00;BCA;965;1;KR OTOMATIS LLG-MESTIKA DHARMA PL. Tetap jaya ksr 04877;dani;12/12/12 12:07 AM;0;
1484;2012-12-03;SWITCHING CR TRANSFER DR 008 HIDAYAT ACHDAR MUSTIKA JY1 ;10000000.00;BCA;998;1;SWITCHING CR TRANSFER DR 008 PL. Sinar madani 04972;dani;12/17/12 08:07 PM;0;
1485;2012-12-03;SWITCHING CR TRANSFER DR 008 HIDAYAT ACHDAR MUSTIKA JY1 ;10000000.00;BCA;998;1;SWITCHING CR TRANSFER DR 008 PL. Sinar madani 04972(kekurangnnya);dani;12/17/12 08:08 PM;0;
1486;2012-12-03;TRSF E-BANKING CR 03/12 WSID:24171 YULIANTI DEWI SE ;21000000.00;BCA;0;1;TRSF E-BANKING CR 21/11 WSID:59571 PL. Sinar Madani 04973=20.500.000, 04972=500.000;dani;12/17/12 08:08 PM;0;
1487;2012-12-03;KR OTOMATIS LLG-MESTIKA DHARMA SAUDARA JAYA/BENNY ;20000000.00;BCA;965;1;KR OTOMATIS LLG-MESTIKA DHARMA SAUDARA JAYA 04743;dani;12/12/12 12:08 AM;0;
1488;2012-12-03;SETORAN TUNAI JAMILAH SEMEN 500 SAK PL MITRA PERKASA ;20500000.00;BCA;8285;1;SETORAN TUNAI JAMILAH SEMEN 500 SAK PL MITRA PERKASA 04902;dani;12/17/12 08:09 PM;0;
1489;2012-12-03;SETORAN TUNAI JAMILAH SEMEN 500 SAK PL BERDIKARI ;20125000.00;BCA;8285;1;SETORAN TUNAI JAMILAH SEMEN 500 SAK PL BERDIKARI 04395;dani;12/12/12 12:10 AM;0;
1490;2012-12-03;SETORAN TUNAI MARWAN SEMEN 500SAK UD MARYAM 04684 ;20125000.00;BCA;297;1;SETORAN TUNAI MARWAN SEMEN 500SAK UD MARYAM 04684 ;dani;12/12/12 12:11 AM;0;
1491;2012-12-03;SETORAN VERA JULIANTI SINAR JAYA(04857) ;20000000.00;BCA;8285;1;SETORAN VERA JULIANTI SINAR JAYA(04857) ;dani;12/12/12 12:11 AM;0;
1492;2012-12-03;SETORAN TUNAI IDWAN HRAPAN MULIA(4473) YOGA KARUNI A(4344)UD TAS(4 771) ;59625000.00;BCA;8115;1;SETORAN TUNAI HARAPAN AULIA(04473=20.125.000) YOGA KARUNIA(04344=20.250.000)UD TAS(4 771=19.250.000) ;dani;12/12/12 12:13 AM;0;
1493;2012-12-03;SETORAN TRSF DR 8285002318 UTAMA BANGUNAN IPR ;20500000.00;BCA;8285;0;;;0000-00-00 00:00:00;0;
1494;2012-12-04;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG SABAR MULIA(4869) ;20000000.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG SABAR MULIA(04869) ;dani;12/12/12 12:14 AM;0;
1495;2012-12-04;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG ANDI JAYA (4817) ;20000000.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG ANDI JAYA (04817) ;dani;12/12/12 12:14 AM;0;
1496;2012-12-04;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG USAHA BARU(4731 4888) ;40000000.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG USAHA BARU(04731, 04888) ;dani;12/12/12 12:15 AM;0;
1497;2012-12-04;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG SUKSES BETON(3824-1) ;17639882.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG SUKSES BETON(03824-1) ;dani;12/12/12 12:17 AM;0;
1498;2012-12-04;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG USAHA MAKMUR(4520) ;20000000.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG USAHA MAKMUR(04520) ;dani;12/12/12 12:17 AM;0;
1499;2012-12-04;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG KENCANA AGUNG(BELI DO) ;118500000.00;BCA;8115;0;;;0000-00-00 00:00:00;0;
1500;2012-12-04;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG NANDA NINDI(4736) ;20000000.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG NANDA NINDI(04726) ;dani;12/12/12 12:19 AM;0;
1501;2012-12-04;SETORAN KLIRING #WARKAT L:00 I:01 MANDIRI JAYA 04618 ;20125000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 MANDIRI JAYA 04618 ;dani;12/12/12 12:19 AM;0;
1502;2012-12-04;KR OTOMATIS LLG-MESTIKA DHARMA SAIGON 04744 ;20000000.00;BCA;965;1;KR OTOMATIS LLG-MESTIKA PL. Bangun baru 04744 ;dani;12/12/12 12:20 AM;0;
1503;2012-12-04;SETORAN TUNAI JAMILAH SEMEN 500SAK PL JASA LAUT 04457 ;20125000.00;BCA;297;1;SETORAN TUNAI JAMILAH SEMEN 500SAK PL JASA LAUT 04457 ;dani;12/12/12 12:21 AM;0;
1504;2012-12-04;SETORAN TUNAI PAROHA KRISIS ;20500000.00;BCA;8200;1;SETORAN TUNAI PAROHA KRISIS Gereja katolik 05001;dani;12/17/12 08:01 PM;0;
1505;2012-12-04;SETORAN TUNAI BAKRI CV ANUGERAH JAY A KSR ;20250000.00;BCA;297;1;SETORAN TUNAI BAKRI CV ANUGERAH JAYA T Tiram 04090 ;dani;12/12/12 12:21 AM;0;
1506;2012-12-05;SETORAN KLIRING #WARKAT L:01 I:00 IMMANUEL 04429 ;20250000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:01 I:00 IMMANUEL 04429 ;dani;12/12/12 12:22 AM;0;
1507;2012-12-05;SETORAN KLIRING #WARKAT L:01 I:00 ABANG ADEK 04607 ;20250000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:01 I:00 ABANG ADEK 04607 ;dani;12/12/12 12:22 AM;0;
1508;2012-12-05;SETORAN KLIRING #WARKAT L:00 I:01 SETIA JAYA 04541 ;20125000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 SETIA JAYA 04541 ;dani;12/12/12 12:24 AM;0;
1509;2012-12-05;SETORAN KLIRING #WARKAT L:00 I:01 INDOMAS 04623 ;20125000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 INDOMAS 04623 ;dani;12/12/12 12:24 AM;0;
1510;2012-12-05;SETORAN KLIRING #WARKAT L:01 I:00 MAJU JAYA 04556 ;20125000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:01 I:00 MAJU JAYA 04556 ;dani;12/12/12 12:24 AM;0;
1511;2012-12-05;SETORAN TUNAI SUSILAWATY PBY SEMEN S/D 3-12-12 DARI KAL IJATI ;81940000.00;BCA;175;1;SETORAN TUNAI SUSILAWATY PBY SEMEN S/D 3-12-12 DARI KAL IJATI 04837=20.500.000,04904=20.500.000, 04974=20.440.000, PL. Sejati 04844=20.500.000;dani;12/17/12 07:57 PM;0;
1512;2012-12-05;KR OTOMATIS LLG-BRI KCK SUDIRM UD LINSARUDY SIMBO PT GUNUNG PANTARA BARIS 8115054526 4 ;17325000.00;BCA;965;1;KR OTOMATIS LLG-BRI KCK SUDIRM RUDY SIMBOLON  UD. Linsa 0997;dani;12/17/12 07:58 PM;0;
1513;2012-12-05;KR OTOMATIS LLG-CIMB NIAGA GT. TAN A NAI PRP KU KE BCA MEDA N DARI TAN A NAI T ;20250000.00;BCA;965;1;KR OTOMATIS LLG-CIMB NIAGA GT. TAN A NAI Pl. Putra jaya 03961;dani;12/12/12 12:27 AM;0;
1514;2012-12-05;KR OTOMATIS LLG-MUAMALAT SUDIR MUHAMMAD YUSUF TRANSFER SKN MUHAM MAD YUSUF ;21250000.00;BCA;965;1;KR OTOMATIS LLG-MUAMALAT PL. Sumber Pembangunan 04810;dani;12/12/12 12:28 AM;0;
1515;2012-12-05;KR OTOMATIS LLG-MESTIKA DHARMA SAUDARA JAYA KISAR ;20000000.00;BCA;965;1;KR OTOMATIS LLG-MESTIKA DHARMA SAUDARA JAYA KISAR 04820;dani;12/12/12 12:28 AM;0;
1516;2012-12-05;TRSF E-BANKING CR 0512/FTSCY/WS95011 20000000.00 do.04901(BK8826DI) dr ud.martimbul-ks SUMARDI CHANDRA ;20000000.00;BCA;0;1;TRSF E-BANKING CR 0512/FTSCY/WS95011 20000000.00 do.04901 dr ud.martimbul;dani;12/12/12 12:29 AM;0;
1517;2012-12-05;SETORAN TUNAI POYONG IMPOIS 04723 ;20125000.00;BCA;297;1;SETORAN TUNAI PL. Perdana jaya  04723 ;dani;12/12/12 12:29 AM;0;
1518;2012-12-05;KR OTOMATIS LLG-MUAMALAT SUDIR MUHAMMAD YUSUF TRASPER SKN MUHAMM AD YUSUF ;21000000.00;BCA;965;1;KR OTOMATIS LLG-MUAMALAT PL. Sumber Pembangunan 04846;dani;12/12/12 12:30 AM;0;
1519;2012-12-05;SETORAN VERA TUNAS FAMILY 04896 ;20000000.00;BCA;8285;1;SETORAN VERA TUNAS FAMILY 04896;dani;12/17/12 07:59 PM;0;
1520;2012-12-05;SETORAN VERA SINAR JAYA 04927 ;20000000.00;BCA;8285;1;SETORAN VERA SINAR JAYA tjb 04927 ;dani;12/17/12 07:59 PM;0;
1521;2012-12-05;TRSF E-BANKING CR 05/12 WSID:69641 YULIANTI DEWI SE ;20500000.00;BCA;0;1;TRSF E-BANKING CR 21/11 WSID:59571 PL. Sinar Madani 05032;dani;12/17/12 08:01 PM;0;
1522;2012-12-07;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG PRIMA ANDALAS(3644) ;20500000.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG PRIMA ANDALAS(04329) ;dani;12/12/12 12:51 AM;0;
1523;2012-12-07;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG KARYA JAYA (3509) ;20375000.00;BCA;8115;2;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG KARYA JAYA (04324) giro pok;dani;12/17/12 08:17 PM;0;
1524;2012-12-07;SETORAN KLIRING #WARKAT L:01 I:00 PERMATA INDAH (4797 4907 4992) ;60000000.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:01 I:00 PERMATA INDAH (04797,04907,04992) ;dani;12/17/12 07:38 PM;0;
1525;2012-12-07;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG(3628) KLUMPANG JAYA ;20250000.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG KLUMPANG JAYA 04441;dani;12/12/12 12:53 AM;0;
1526;2012-12-07;SETORAN KLIRING #WARKAT L:00 I:01 ANEKA 04908 ;20000000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 ANEKA 04908 ;dani;12/12/12 12:53 AM;0;
1527;2012-12-07;SETORAN TUNAI ANI JINGGA PLUNASAN FAK TG L 28-11-12 DAN 29-11-12 ;40000000.00;BCA;8200;1;SETORAN TUNAI ANI JINGGA dari PL. OBOR 04859,04860;dani;12/12/12 12:54 AM;0;
1528;2012-12-07;TRSF E-BANKING CR 0712/FTSCY/WS95011 20000000.00 04950 megah HERWIN SYAHPUTRA ;20000000.00;BCA;0;1;TRSF E-BANKING CR 0712/FTSCY/WS9501 PL. Merbau 04667;dani;12/12/12 12:55 AM;0;
1529;2012-12-07;SETORAN TUNAI ;20000000.00;BCA;8000;1;SETORAN TUNAI PL. Bahagia jaya Bypast 05016;dani;12/17/12 07:39 PM;0;
1530;2012-12-07;TRSF E-BANKING CR 0712/FTSCY/WS95051 50000000.00 pngmbalian dana ta langan urgent paym GUNUNG PANTARA BAR ;50000000.00;BCA;0;0;;;0000-00-00 00:00:00;0;
1531;2012-12-07;TRSF E-BANKING CR 0712/FTSCY/WS95011 98750000.00 bayar 2500 sak semen dr PL BERKAT ROMI ;98750000.00;BCA;0;0;;;0000-00-00 00:00:00;0;
1532;2012-12-07;KR OTOMATIS LLG-MESTIKA DHARMA SAUDARA JAYA/SIU T ;20000000.00;BCA;965;1;KR OTOMATIS LLG-MESTIKA DHARMA SAUDARA JAYA KISAR 04874;dani;12/12/12 12:56 AM;0;
1533;2012-12-07;KR OTOMATIS LLG-MESTIKA DHARMA TJIO TJIN TJAI / C BCA MEDAN ;20000000.00;BCA;965;1;KR OTOMATIS LLG-MESTIKA DHARMA PL. Tetap jaya ksr 04958;dani;12/12/12 12:57 AM;0;
1534;2012-12-07;SETORAN TUNAI DENI SUHENDI TBT ;20250000.00;BCA;42;1;SETORAN TUNAI PL. Putra jaya 04244;dani;12/12/12 12:57 AM;0;
1535;2012-12-07;SETORAN TRSF DR 8200242492 ;80000000.00;BCA;8200;1;SETORAN TRSF DR 8200242492 dari Simalungun traso 04682,04752,04816,04886;dani;12/12/12 12:59 AM;0;
1536;2012-12-07;KR OTOMATIS LLG-MESTIKA DHARMA NOVA/USAHA BARU S. ;20250000.00;BCA;965;1;KR OTOMATIS LLG-MESTIKA DHARMA NOVA/USAHA BARU Sei piring 04830;dani;12/12/12 12:51 AM;0;
1537;2012-12-07;KR OTOMATIS LLG-MUAMALAT SUDIR MUHAMMAD YUSUF TRANSFER SKN MUHAM MAD YUSUF ;21250000.00;BCA;965;1;KR OTOMATIS LLG-MUAMALAT PL. Sumber Pembangunan 05101;dani;12/17/12 07:37 PM;0;
1538;2012-12-07;SETORAN TRSF DR 8285002318 UTAMA BANGUNAN ;393000000.00;BCA;8285;0;;;0000-00-00 00:00:00;0;
1539;2012-12-10;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG SUKSES BETON (3825 3864);23474562.00;BCA;8115;1;pembayaran PL. sukses beton untuk do 03825. 03864;dani;12/11/12 08:20 PM;0;
1540;2012-12-10;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG SS JAYA 4736 ;20000000.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG SS JAYA 04736 ;dani;12/12/12 12:41 AM;0;
1541;2012-12-10;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG MAJA AGUNG 3674 ;20375000.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG MAJA AGUNG 304510;dani;12/12/12 12:42 AM;0;
1542;2012-12-10;SETORAN KLIRING #WARKAT L:00 I:01 INDOMAS 04647 ;20125000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 INDOMAS 04647 ;dani;12/12/12 12:42 AM;0;
1543;2012-12-10;SETORAN KLIRING #WARKAT L:00 I:01 SELAMA INDAH 04774 ;20250000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 SELAMA INDAH 04774 ;dani;12/12/12 12:47 AM;0;
1544;2012-12-10;SETORAN KLIRING #WARKAT L:00 I:01 HARAPAN JAYA 04600 ;10000000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 HARAPAN JAYA 04600 ;dani;12/12/12 12:47 AM;0;
1545;2012-12-10;SETORAN KLIRING #WARKAT L:00 I:01 N MAS (04507 04573 04546 04588) ;55100000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 Naga MAS (04444=500.000, 04573=20jt, 04546=20jt, 04588=14.600.000) ;dani;12/17/12 07:32 PM;0;
1546;2012-12-10;TRSF E-BANKING CR 0912/FTSCY/WS95011 20000000.00 UD Bangun Sari DAHNIAR ;20000000.00;BCA;0;1;TRSF E-BANKING CR 0912/FTSCY/WS95011 20000000.00 UD Bangun Sari 04932;dani;12/12/12 12:48 AM;0;
1547;2012-12-10;TRSF E-BANKING CR 12/10 79111 SEMEN 500 SAK UTK UNIVA RITONGA M ALI WARDANA RITO ;20500000.00;BCA;0;0;;;0000-00-00 00:00:00;0;
1548;2012-12-10;KR OTOMATIS LLG-MESTIKA DHARMA TJIO TJIN TJAI /CA ;20000000.00;BCA;965;1;KR OTOMATIS LLG-MESTIKA DHARMA PL. Tetap jaya ksr 04981;dani;12/17/12 07:35 PM;0;
1549;2012-12-10;SETORAN KLIRING BNI RPP #WARKAT L:01 I:00 ;21250000.00;BCA;8235;1;SETORAN KLIRING BNI RPP #WARKAT L:01 I:00 PL. Laris Jaya Kotapinang 04138;dani;12/12/12 12:49 AM;0;
1550;2012-12-10;SETORAN TUNAI JAMILAH SEMEN 500SAK PL MITRA PERKASA ;20500000.00;BCA;297;1;SETORAN TUNAI JAMILAH SEMEN 500SAK PL MITRA PERKASA 05069;dani;12/17/12 07:35 PM;0;
1551;2012-12-10;SETORAN TUNAI JAMILAH SEMEN 500SAK PL MUTIARA PANTAI ;20125000.00;BCA;297;1;SETORAN TUNAI JAMILAH SEMEN 500SAK PL MUTIARA PANTAI 04698;dani;12/12/12 12:49 AM;0;
1552;2012-12-10;SETORAN TUNAI JAMILAH SEMEN 1000SAK P L NINO JAYA UJU NG KUBU ;40250000.00;BCA;297;1;SETORAN TUNAI SEMEN 1000SAK P L Mino 04708,04814;dani;12/12/12 12:50 AM;0;
1553;2012-12-11;SETORAN KLIRING #WARKAT L:00 I:01 BIMA MAJU 04910;20190000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 BIMA MAJU 04910;dani;12/12/12 12:32 AM;0;
1554;2012-12-11;SETORAN KLIRING #WARKAT L:00 I:01 MANDIRI JAYA 04715;20125000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 MANDIRI JAYA 04715;dani;12/12/12 12:33 AM;0;
1555;2012-12-11;SETORAN KLIRING #WARKAT L:00 I:01 CAHAYA BARU 04980;20000000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 CAHAYA BARU 04980;dani;12/16/12 07:50 PM;0;
1556;2012-12-11;SETORAN KLIRING #WARKAT L:00 I:01 SINAR JAYA 04968;20000000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 SINAR JAYA 04968;dani;12/16/12 07:51 PM;0;
1557;2012-12-11;TRSF E-BANKING CR 1112/FTSCY/WS95011 20000000.00tk new maju jaya t.tinggi.05019SURIANTO ;20000000.00;BCA;0;1;TRSF E-BANKING CR  tk new maju jaya t.tinggi  05019;dani;12/16/12 07:52 PM;0;
1558;2012-12-11;TRSF E-BANKING CR 12/11 75541 EDY DHARMAWAN ;20000000.00;BCA;0;1;TRSF E-BANKING CR 12/11 75541 PL. Sinar makmur 04926;dani;12/17/12 03:07 AM;0;
1559;2012-12-11;SETORAN TUNAI PARISAL DLM 1000 SAK SEMENAN.CV ALWI;42250000.00;BCA;8235;1;SETORAN TUNAI PARISAL DLM 1000 SAK SEMENAN.CV ALWI 04545,04544;dani;12/12/12 12:33 AM;0;
1560;2012-12-11;KR OTOMATIS LLG-BRI KCK SUDIRM UD. LINSA RUDY Spt gunung pantara baris 8115054526 B;13475000.00;BCA;965;1;KR OTOMATIS LLG-BRI KCK SUDIRM RUDY SIMBOLON  UD. Linsa 05116-1;dani;12/17/12 03:08 AM;0;
1561;2012-12-11;KR OTOMATIS LLG-CIMB NIAGA GT. RUSMIATY ;20000000.00;BCA;965;1;KR OTOMATIS LLG-CIMB NIAGA GT. RUSMIATY  UD. US siantar 04985;dani;12/17/12 03:09 AM;0;
1562;2012-12-11;KR OTOMATIS LLG-MUAMALAT SUDIR MUHAMMAD YUSUFTRANSFER SKN MUHAM MAD YUSUF;21000000.00;BCA;965;1;KR OTOMATIS LLG-MUAMALAT PL. Sumber Pembangunan 04954;dani;12/17/12 03:10 AM;0;
1563;2012-12-11;SETORAN TUNAI IDWAN ANUGRAH JAYA(5229) TULUNG AGUNG(4952) USAHA BARU(49865022) ;62460000.00;BCA;8115;1;SETORAN TUNAI ANUGRAH JAYA(5229=2jt) TULUNG AGUNG(04952=20.500.000) USAHA BARU Bt kuis(04986=20j. 05022=19.960.000) ;dani;12/17/12 07:24 PM;0;
1564;2012-12-11;KR OTOMATIS LLG-MESTIKA DHARMA SAUDARA JAYA KISAR ;40000000.00;BCA;965;1;KR OTOMATIS LLG-MESTIKA DHARMA SAUDARA JAYA KISAR 04924,04949;dani;12/17/12 07:25 PM;0;
1565;2012-12-11;SETORAN TUNAI ;20000000.00;BCA;8000;1;SETORAN TUNAI PL. Bahagia jaya Bypast 05088;dani;12/17/12 07:25 PM;0;
1566;2012-12-11;SWITCHING CR TRANSFER DR 002 POLMA GURNING2082 - KCP;11550000.00;BCA;998;1;SWITCHING CR TRANSFER DR Romian artha 05141;dani;12/17/12 07:26 PM;0;
1567;2012-12-11;SETORAN TUNAI PARISAL PL.REYINI 500SAK AN.W SARAGIH;19250000.00;BCA;8235;1;SETORAN TUNAI PARISAL PL.REYINI 05021;dani;12/17/12 07:27 PM;0;
1568;2012-12-11;SETORAN TUNAI PARISAL PL.USAHA ADEK ;42325000.00;BCA;8235;1;SETORAN TUNAI PARISAL PL.USAHA ADEK 03235,03306;dani;12/12/12 12:34 AM;0;
1569;2012-12-11;SETORAN TUNAI EDY SUWANTO PEMBYRAN NO INV04674 DRI REZE KI MAKMUR TG.BALAI TJB ;20000000.00;BCA;52;1;SETORAN TUNAI DARI REZE KI MAKMUR TJB 04674-1 ;dani;12/12/12 02:12 AM;0;
1570;2012-12-11;TRSF E-BANKING CR 12/11 75511 UD.TAS KIRIM RAYAJUNIAMAN SARAGIH;20400000.00;BCA;0;1;TRSF E-BANKING CR 12/11 75511 UD.TAS 04724;dani;12/12/12 02:13 AM;0;
1571;2012-12-06;SETORAN KLIRING #WARKAT L:00 I:01 SINAR JAYA 04900 ;20000000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 SINAR JAYA 04900 ;dani;12/17/12 07:40 PM;0;
1572;2012-12-06;SETORAN KLIRING #WARKAT L:00 I:01 HARAPAN JAYA 04600 ;10000000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 HARAPAN JAYA 04600(kekurangannya);dani;12/17/12 07:42 PM;0;
1573;2012-12-06;SETORAN KLIRING #WARKAT L:00 I:01 KARUNIA JAYA 04602 ;20125000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 KARUNIA JAYA 04602 ;dani;12/17/12 07:42 PM;0;
1574;2012-12-06;SETORAN KLIRING #WARKAT L:00 I:01 MEGA MAS (0444 04477 04507) ;50000000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 NAGA MAS (04444=10jt, 04477=20jt, 04507=20jt) ;dani;12/17/12 07:46 PM;0;
